strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
030701050402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030901011702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200040201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080302010605,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302010806,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601030307,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102050803,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700070108,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400020803,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101702031506,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902030108,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121003030103,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121101100502,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031200030902,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201120702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000090503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701060707,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020100081301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020802070101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300070603,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010700060802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031602020305,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101040201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701030303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031200030705,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902020401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120200020203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200020409,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120302020702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040408,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
060102010108,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101040805,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500011504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400040203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102701030107,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010300030103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071100030401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071100050101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401060702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901050503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101030504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700090102,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
041000080203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050301040102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400050504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102010601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080702050301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702031301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300040402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302090508,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030300060105,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601040202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040801030201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030901011102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040700010302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802090204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080203040201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401010403,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120702011005,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030902020800,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301120205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040601050605,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000030104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100050401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400020401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500011603,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020301010301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502020702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500060102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500020601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080602030404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500040203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051001011006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701010203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101030601,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401010501,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
071100080104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203040304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020200060703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071200060401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001011006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702011002,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
040601030305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070300020407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500010213,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102902010501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010500022001,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010802020206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600060602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601060904,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000040606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000070206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203100403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040201020307,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070600040605,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070801050304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400100303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400120301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120100020608,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500010401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031403030303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101080605,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060101080901,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080401030508,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300050701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031401010602,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031700090602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500030902,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201060507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201140302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001040203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090708,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121002040202,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121002040301,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020401060404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051100050308,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700040305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080203020203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302050105,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120903020105,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030601060705,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902040602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900050306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400050301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070300050708,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120302020203,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020402020104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700070307,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000030304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000050101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050500070301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201010102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201140407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400090601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000090302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100130503,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600060504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401030302,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120602040306,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030801031202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500030703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040801010406,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101050203,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030701021404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403030601,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000091212,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080203020101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010802020102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031502020104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601060307,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400030305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000040707,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071200010407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080801000206,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203120702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010300010102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031601040501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402060502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200020903,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802081004,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120302020806,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020403040203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400010303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071402020812,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020401050701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101040203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902020403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201060202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802070205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701010404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020200041101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600030103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202010302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701021303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101070505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700040406,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080203020706,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020301010104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020503060504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050600021103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100010404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202031503,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031102060102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020309,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401030504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700060603,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700060703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030402040402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402010601,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202060305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802070602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
121001010102,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031501080403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800010606,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301020406,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031102010303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402011104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101600102003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401050507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071402020505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302010402,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120401010203,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
060300010102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801020501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700010606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101070507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701030602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301120104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040700060305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200050802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802090202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100070804,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010802050802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071402020501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100070802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100090207,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300030905,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040201040106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200040104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110702080201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802070204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102040502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300040703,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302020603,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051401030103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400030507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300090507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080401010101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300060106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602030104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702030104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080403030101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020200060808,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001020901,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031402030102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601050103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100040101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020100080204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031401030704,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201030601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201050302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200040101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070600060503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110702030402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302010405,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030702011203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040801040112,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041300010202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020802050403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801010901,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101060203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090201050907,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400030201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400050303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010500021307,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010801010305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020302020401,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300020304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300020704,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500011103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060300020405,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901090202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701030707,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020700020708,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101030108,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030701040701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070200070402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200090203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802030401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
